2|自然
31A25341|目の上に手を置いて見る
31A25342|指の間から覗き見る
31A25343|目をこする
31A25344|涙を拭く
31A2535|鼻の近くの手 (両手)
31A25351|鼻をつまむ
31A2536|口の近くの手 (両手)
31A25361|指で口笛を吹く
31A25362|口角を引っ張る
31A2537|耳 (両耳) の近くの手 (両手)
31A25371|耳に手を当てる
31A25372|耳を掻く
31A25373|耳を覆う
31A254|他者との関わりにおける腕 (両腕) と手 (両手) の姿勢と身ぶり
31A2541|誰かの腕を掴む
31A25411|腕を組んで歩く
31A2542|按手
31A2543|誰かの手や手首を掴む; 握り締められた両手
31A25431|3つ以上の握りしめられた手, '団結は力をつくる' を意味する
31A25432|手や手首で誰かを導く
31A25433|immixtio manuum', 握り締められた両手をその他の人の両手の間に置く
31A25434|互いの掌を叩く
31A2544|誰かの頭を掴む
31A25441|誰かの髪を掴む
31A25442|誰かの首を掴む
31A25443|誰かの喉を掴む
31A2545|誰かの肩を掴む
31A2546|誰かの両脚を掴む
31A25461|誰かの足を掴む
31A2549|誰かの身体のその他の部分を掴む
31A255|手と指の位置と身ぶり
31A2551|手の位置と身ぶり
31A25511|指を組む
31A25512|広げられた指
31A25513|握り拳を作る手
31A2552|掌の位置と身ぶり
31A25521|上に向けられた掌
31A25522|下に向けられた掌
31A2553|親指の位置と手ぶり
31A25531|上に向けられた親指
31A25532|下に向けれらた親指
31A2554|親指とその他の指の位置と手ぶり
31A25541|親指で人差し指の先端をなでる
31A25542|人差し指と中指の間に親指
31A25543|指を鳴らす
31A2555|人差し指の位置と手ぶり
31A25551|上むきの人差し指
31A25552|前向きの人差し指, 指をさす, 指し示す
31A25553|人に向かって指を曲げる, 手招き
31A2556|人差し指と中指の位置と手ぶり
31A25561|上げられた人差し指と中指, 指は閉じられた状態
31A25562|上げられた人差し指と中指, 指は開かれた状態; Vサイン
31A2559|その他の指の位置と手ぶり
31A256|身ぶり言語
31A259| 31 A 25 1 up to 31 A 25 6以下に言及または示されていない、さらに他の腕 (両腕)と手(両手) の姿勢と身ぶり
31A26|両脚の位置
31A261|同じ位置にある両脚
31A2611|真っ直ぐな両脚
31A26111|真っ直ぐに並んだ両脚で立つまたは寄りかかる, 地面に対し水平な足
31A26112|真っ直ぐに並んだ両脚で立つまたは寄りかかる, 爪先立ち
31A26113|真っ直ぐに並んだ両脚で座るまたは横になる
31A26114|両脚を離した状態で立つ、寄りかかる、座るまたは横になる
31A26115|両脚を上げて横たわる, 伸びをする
31A2612|曲げられた両脚
31A26121|並んだ両脚を曲げて立つ
31A26122|並んだ両脚を曲げて座る
31A26123|並んだ両脚でしゃがむ
31A26124|並んで曲げられた両脚, 地面に跪く; 跪く
31A26125|並んで曲げられた両脚, 膝を胸に向けて引き上げる
31A26126|両脚を曲げて立つ, またがる
31A26127|両脚を曲げて座る, またがる
31A26128|曲げた脚を引き上げるまたは持ち上げ、座るまたは横になる
31A26129|作業場の仕立て屋のようにあぐらをかいて座る
31A261291|仏陀の姿勢, '蓮'の姿勢
31A262|異なる位置にある両脚
31A2621|片方の脚をもう一方の前に置く
31A26211|片方の脚をもう一方の前に置く, 歩行姿勢
31A26212|片方の脚をもう一方の前に置く, 片方の膝を曲げる, 突進する
31A26213|地面に跪いて両脚を曲げる, 片脚をもう一方の前に
31A2622|曲がった脚が前後に伸ばされる, 膝と足は高い位置に置かれている
31A2623|片足立ち, もう一方の足は前方に
31A26231|片足立ち, もう一方の足は前方に, 真っ直ぐな
31A262311|片足立ち, もう一方の足は前方に, (ほぼ) 水平に, グースステップ, 'Hahnentritt'
31A26232|片足立ち, もう一方の足は前方に, 曲げられた状態
31A262321|片足立ち, もう一方の足は前方に, 曲げられ、引き上げられた状態
31A262322|片足立ち, もう一方の足は前方に, 手 (両手) で抱えられた状態
31A2624|片足立ち, もう一方は横に保持された状態
31A26241|片足立ち, もう一方は横に保持された状態, 真っ直ぐな
31A26242|片足立ち, もう一方は横に保持された状態, 曲げられた状態
31A2625|片足立ち, もう一方の脚は後方へ
31A26251|片足立ち, もう一方の脚は後方へ, 真っ直ぐな
31A26252|片足立ち, もう一方の脚は後方へ, 曲げられた状態
31A262521|片足立ち, もう一方の脚は後方へ, 曲げられ、引き上げられた状態
31A262522|片足立ち, もう一方の脚は後方へ 手 (両手) で抱えられた状態
31A2626|一方の脚を前方へ伸ばし、もう一方を引き上げた状態で座るまたは横になる
31A2627|脚を組んで立つ、寄りかかる、座るまたは横になる
31A2628|片方の足の側面を他方の脚の膝の上に乗せる
31A27|人体の動き
31A271|人体の前方への動き
31A2711|歩く
31A27111|歩調合わせ, 大股で歩く
31A27112|走る
31A27113|散策する
31A2712|這う, 四つ這いになる
31A27121|跪いて歩く
31A2713|よちよち歩く, ふらつく, よろめく
31A2714|跳び歩く
31A2715|回転
31A2716|でんぐり返し (手は地面に触れいている)
31A2717|手の上を歩く
31A2719|後方への動き
31A272|上向きと下向きの動き
31A2721|跳び上がる
31A2722|直立する
31A2723|よじ登る
31A2724|飛び降りる
31A2725|降下する
31A2726|踏みつける, 歩く, 誰かまたは何かを踏みつける
31A273|受動運動
31A2731|落ちる
31A2732|滑る
31A27321|つまずく
31A2733|運ばれる
31A27331|支えられる
31A2734|引きずられる
31A2735|投げられる
31A274|動作 ~ 物体
31A2741|何かを投げる
31A27411|何かを放つ
31A27412|何かを投げ落とす
31A2742|何かに手を伸ばす
31A2743|何かを打つ
31A2744|何かを蹴る
31A2745|何かを掴む
31A2746|何かを壊す
31A2747|何かを描く、引っ張る
31A2748|何かを押す
31A27481|何かを回転させる, 循環動作 (を引き起こす)
31A275|その他の動作
31A2751|丸くなる (人体の動作 )
31A2752|伸びをする (人体の動作 )
31A2753|回転する, 捻る (人体の動作 )
31A2754|腕を動かす
31A2755|脚を動かす
31A2756|後屈
31A2757|側転 (側面宙返り)
31A276|空中での動作
31A2761|昇っていく (空中での動作)
31A2762|飛ぶ
31A2763|空中に浮かぶ
31A27631|雲の上に座るまたは立つ
31A2764|空中を落下
31A2765|でんぐり返し, 'salto mortale' (空中での動作)
31A277|水中での動作
31A2771|水中を歩く, こぐ
31A2772|浴びる (水中での動作)
31A2773|泳ぐ (水中での動作)
31A2774|浮く (水中での動作)
31A2775|飛び込む (水中での動作)
31A2776|沈む (水中での動作)
31A2777|浮いたまま (水中での動作)
31A2778|水から出現する
31A2779|水上を歩く
31A28|人とその影
31A281|悪魔に売られた影
31A2811|影を持たない人
31A282|自身の影を追う人
31A283|自分の影と戦う人
31A3| (五) 感覚
31A30|Sensi', 'Sensi, come si possono rappresentare in una figura sola', 'Senso', 'Sentimenti del corpo' (リーパ)
31A31|視覚, 見る (五感のひとつ)
31A310|Viso' (リーパ)
31A311|眼鏡
31A3111|片眼鏡, 単眼鏡
31A3112|サングラス, 色眼鏡
31A312|拡大鏡
31A313|figura cuncta videntis'
31A314|誰かを見張る
31A319|視覚の干渉
31A3191|目隠し
31A32|聞こえる, 聞く (五感のひとつ)
31A320|Udito' (リーパ)
31A321|補聴器
31A329|盗聴者
31A33|嗅覚, 嗅ぐ (五感のひとつ)
31A330|Odorato' (リーパ)
31A331|心地よい香り
31A332|不快な、忌避臭
31A333|嗅覚の概念
31A3331|匂いの原因
31A3332|臭気キャリア
31A3333|香りのよい空間
31A334|ぐジェスチャーと行為 ~ 匂いを嗅
31A3341|スニッフィング
31A3342|臭気を発生させるジェスチャーおよび行為
31A34|味覚, 味わう (五感のひとつ)
31A340|Gusto' (リーパ)
31A341|好ましい味対好ましくない味
31A3411|好ましい味
31A3412|好ましくない味
31A342|甘い(味覚)
31A3420|甘い味, 寓意的または象徴的に表された
31A343|しょっぱい (味覚)
31A344|酸っぱい (味覚)
31A345|苦い (味覚)
31A3450|苦い 味覚, 寓意的または象徴的に表された
31A35|触覚 (五感のひとつ)
31A350|Tatto' (リーパ)
31A351|快い触覚
31A352|不快な触覚
31A4|障害, 変形と奇怪; 病気
31A41|障害, 変形
31A411|目に影響を与える障害
31A4111|目の不自由な, 失明
31A41111|盲人が盲人を導く (マタイによる福音書 15:14)
31A41112|盲人が盲人を導く
31A41113|盲人が豚を打つ
31A4112|内斜視の; 斜視
31A4113|白内障
31A4114|近眼, 近視
31A4115|遠視
31A412|聴覚障害の, 難聴
31A4121|聴覚と発生の不自由な, 聾唖
31A413|頭部の変形
31A4131|口唇裂
31A414|麻痺状態の
31A415|肢体の不自由な
31A4151|内反足
31A4152|義足
31A4153|松葉杖
31A4154|車椅子, (ほろ付き) 車椅子
31A4155|添え木, 歩行用添え金
31A416|湾曲、曲がった状態の人
31A417|脊柱後彎
31A418|アルビノ
31A419|切断された人
31A4191|片腕だけの人
31A42|正常ではない均整、サイズ、長さ等の人間 (伝説上のまたは非伝説上の)
31A421|巨人, 巨大な人々
31A422|小人
31A4221|ピグミー, 小人
31A4222|ゴブリン, 悪戯好きな小鬼
31A4223|grylloi'
31A423|超人的な力や功績を持つ人間
31A423(...)|超人的な力や功績を持つ人間 (名称 を伴う)
31A43|多胎児 (伝説上の)
31A431|非常に多い出生数
31A431(...)|非常に多い出生数 (数字 を伴う)
31A44|異常な位置にあるまたは異常な形の頭部、手足、または器官を持つ擬人化された生物 (伝説上のまたは非伝説上の)
31A441|部分が欠落している擬人化された生物
31A4411|Acephalia', 'Blemyae', すなわち 頭部を持たない生物
31A4412|Scopodes', 'Sciapodes', すなわち 1本脚の生物
31A4413|ひとつ目の生き物
31A4414|Acheiroi', すなわち 手のない生き物
31A442|通常よりも部分の数が多い擬人化された生物
31A4421|3つの顔を持つ生物, 'vultus trifrons'
31A44211|caput triciput', 'signum triceps'
31A4422|2つの上半身を持つ擬人化された生物
31A443|異常な位置にある頭部、手足、または器官を持つ擬人化された生物
31A4431|oculi in humeris habentes'
31A444|異常な形の部分を持つ擬人化された生物
31A4441|過度の多毛
31A44411|未開人
31A44412|顎髭が伸び放題の人
31A45|人間と動物の形が混在する怪物; '怪物 (Mostri)' (リーパ)
31A451|怪物 ~ 一般的な動物 (不確定の種の)
31A4511|動物の頭部をもつ怪物
31A45111|3体の動物の頭部をもつ怪物
31A4512|人間の頭部をもつ動物
31A4512(...)|人間の頭部をもつ動物 (名称 を伴う)
31A452|怪物 ~ 哺乳類
31A4521|怪物 ~ 家畜
31A45211|キュノケファロス
31A4522|怪物 ~ 類人猿, 猿類
31A4523|怪物 ~ 肉食動物 (スフィンクス, 'マンティコラ manticora')
31A45231|スフィンクス (ライオン/女性); 'Sfinge' (リーパ)
31A45232|マンティコラ manticora'
31A4524|怪物 ~ 有蹄動物
31A4525|怪物 ~ 長鼻目
31A4526|怪物 ~ 齧歯類
31A4527|怪物 ~ 水生哺乳類
31A4528|怪物 ~ 飛行性哺乳類
31A4529|怪物 ~ その他の哺乳類
31A453|怪物 ~ 鳥類
31A4531|セイレーン (女性の頭部を持った架空の鳥)
31A454|怪物 ~ 爬虫類
31A4541|怪物 ~ トカゲ亜目
31A4542|怪物 ~ ヘビ亜目
31A455|怪物 ~ 両生類
31A456|怪物 ~ 魚類
31A4561|マーマン
31A457|怪物 ~ 下等動物
31A458|翼を持つ架空の生物
31A4581|妖精
31A4582|小妖精
31A46|病気
31A461|痛み
31A4611|熱
31A46110|Febre' (リーパ)
31A462|全身に影響を及ぼす病気
31A462(...)|全身に影響を及ぼす病気 (名称 を伴う)
31A4621|ペスト
31A46210|ペストの擬人化
31A4622|ハンセン病
31A46221|ハンセン病患者の鈴
31A46222|ハンセン病病院
31A46223|ハンセン病患者の行列
31A4623|(他の) 伝染病
31A4623(...)|(他の) 伝染病 (名称 を伴う)
31A46230|擬人化された伝染病; 'Contagione' (リーパ)
31A4624|肌と性病
31A4624(...)|肌と性病 (名称 を伴う)
31A4624(SYPHILIS)|肌と性病: 梅毒
31A46241|そう痒
31A46242|潰瘍
31A4625|浮腫
31A4626|エイズ
31A4629|中毒
31A4629(...)|中毒 (名称 を伴う)
31A4629(ERGOTISM)|中毒: 麦角中毒
31A463|身体の部分に影響を及ぼす病気
31A463(...)|身体の部分に影響を及ぼす病気 (名称 を伴う)
31A4631|骨折
31A4632|感染症と傷
31A46321|傷跡, 瘢痕
31A4633|頭部または頭部の部分の病気
31A46331|頭痛
31A46332|風邪 (病気)
31A463321|くしゃみ
31A463322|咳
31A46333|歯痛
31A4634|腫瘍
31A46341|外部腫瘍
31A46342|内部腫瘍
31A464|情緒障害, かく乱, 狂気
31A4640|狂気
31A4641|憑依 (悪魔による)
31A4642|躁病, 強迫観念
31A46421|伝染性強迫観念
31A464211|ダンシングマニア, 聖ヴァイタス舞踏 (St. Vitus's dance)
31A469|健康
31A4690|健康, 'Sanitas'; 'Sanità' (リーパ)
31A5|身体のケア, 衛生状態
31A51|身繕い
31A511|鏡
31A5111|鏡を見る; (おそらく: 自身の美の熟考)
31A51111|反射 (鏡の)
31A511111|歪み
31A5112|魔法の美装
31A512|宝石をつける
31A513|化粧をする
31A514|香り、香水、軟膏等を使う,
31A5141|香り
31A5141(...)|香り (名称 を伴う)
31A5142|香水
31A5142(...)|香水 (名称 を伴う)
31A5143|軟膏
31A5144|粉おしろい ~ 身繕い
31A5145|道具 ~ 身繕い
31A5145(...)|道具 ~ 身繕い (名称 を伴う)
31A51451|匂い玉, 麝香玉
31A51452|香水瓶
31A51453|軟膏壺
31A51454|粉おしろい-ツゲ
31A51455|口紅
31A515|身体や顔に描く
31A5151|刺青をする
31A51511|刺青
31A52|手足のケア
31A521|マニキュア
31A522|ペディキュア
31A523|Spinario', 足から刺を抜く子供
31A53|調髪する
31A531|髪のケア
31A5311|櫛、ブラシと他の道具 (髪のケア)
31A532|散髪
31A5321|美容師
31A533|調髪のスタイル
31A533(...)|調髪のスタイル (名称 を伴う)
31A5331|かつら
31A5332|坊主頭
31A5333|剃髪
31A5334|一房の髪
31A5339|禿頭
31A534|顎髭
31A5341|口髭
31A5342|頰髭
31A53421|もみあげ
31A5349|偽の顎髭または口髭
31A535|理髪師, 理髪店
31A5351|剃刀
31A5352|理髪師の洗面器
31A5353|剃る, 剃られる
31A53531|自身を剃る
31A539|乱髪
31A54|洗うそして入浴する
31A541|手を洗う
31A542|顔と頭を洗う
31A5421|歯を磨く
31A54211|歯ブラシ
31A54212|爪楊枝
31A543|足を洗う
31A544|他の人の足を洗う
31A545|風呂に入る
31A5451|公衆浴場
31A5452|腰湯
31A5453|シャワー入浴
31A5454|行水
31A5455|蒸し風呂
31A5459|風呂の後 (après le bain)'
31A546|身ごしらえ ~ 洗うそして入浴する
31A5461|石鹸
31A54611|シャボン玉
31A5462|ブラシ, 海綿動物, 等 (身ごしらえ)
31A5463|タオル
31A5464|バスローブ, ドレッシングガウン
31A549|乾かす, 乾く
31A55|着衣と脱衣
31A551|身繕い, 着替える
31A5511|コルセットを締める
31A552|脱衣, 服を脱ぐ
31A553|サンダルや靴を履く (紐を結ぶ) または 脱ぐ (紐を解く)
31A5531|ストッキングを履くまたは脱ぐ
31A554|他の誰かに服を着せる
31A5541|はぐ, 他の誰かの服を脱がせる
31A559|部分的に服を着た状態
31A5591|ネグリジェ
31A56|使用人
31A57|虫を体から取り除く
31A571|母親らしい心遣い', シラミをとる
31A572|ノミを探す
31A58|ボディービル
31A59|不衛生, 不潔
31A6|身体的欲求
31A61|排尿
31A611|便器
