2|Nature
31AA22552|empreinte du pied, trace - AA - figure féminine
31AA2256|orteils - AA - figure féminine
31AA2257|ongles (orteils) - AA - figure féminine
31AA226|autres détails anatomiques - AA - figure féminine
31AA2261|circulation sanguine - AA - figure féminine
31AA22611|sang - AA - figure féminine
31AA22612|artères - AA - figure féminine
31AA22613|veines - AA - figure féminine
31AA2262|peau (humaine) - AA - figure féminine
31AA22621|cheveux - AA - figure féminine
31AA22622|poils du corps - AA - figure féminine
31AA22623|poils du pubis - AA - figure féminine
31AA2263|muscles - AA - figure féminine
31AA2264|tendons - AA - figure féminine
31AA2265|nerfs - AA - figure féminine
31AA23|attitudes de la figure humaine - AA - figure féminine
31AA231|figure debout - AA - figure féminine
31AA2311|'contrapposto', 'Standbein und Spielbein' - AA - figure féminine
31AA2312|'figura serpentinata' - AA - figure féminine
31AA2313|debout sur un pied - AA - figure féminine
31AA2319|debout sur la tête ou les mains - AA - figure féminine
31AA232|figure prenant appui - AA - figure féminine
31AA2321|incliné en avant - AA - figure féminine
31AA2322|incliné en arrière - AA - figure féminine
31AA2323|incliné de côté - AA - figure féminine
31AA233|figure agenouillée - AA - figure féminine
31AA2331|agenouillé sur les deux genoux - AA - figure féminine
31AA234|figure accroupie - AA - figure féminine
31AA2341|figure ramassée sur elle-même - AA - figure féminine
31AA235|figure assise - AA - figure féminine
31AA2351|assis par terre - AA - figure féminine
31AA2352|assis sur une élévation - AA - figure féminine
31AA2353|assis avec les bras ou les coudes sur les genoux - AA - figure féminine
31AA23531|assis avec la (les) main(s) reposant sur la cuisse ou le genou - AA - figure féminine
31AA2354|assis sur les genoux de quelqu'un - AA - figure féminine
31AA236|figure couchée - AA - figure féminine
31AA2361|couché sur le dos avec la partie supérieure du corps surélevée - AA - figure féminine
31AA2362|couché la face contre terre - AA - figure féminine
31AA2363|couché sur un flanc, étendu - AA - figure féminine
31AA2364|couché sur le flanc en s'appuyant sur un bras, la partie supérieure du corps étant surélevée - AA - figure féminine
31AA2365|couché sur le dos avec les mains derrière la tête - AA - figure féminine
31AA2366|couché la face contre terre avec les mains sous la tête - AA - figure féminine
31AA237|figure suspendue (par les bras, les jambes, etc.) - AA - figure féminine
31AA2371|pendu par les bras - AA - figure féminine
31AA23711|pendu à un seul bras - AA - figure féminine
31AA2372|pendu par les pieds - AA - figure féminine
31AA23721|pendu à un seul pied - AA - figure féminine
31AA2373|pendu par d'autres parties du corps - AA - figure féminine
31AA23731|pendu par les cheveux - AA - figure féminine
31AA23732|pendu aux dents - AA - figure féminine
31AA239|autres attitudes de la figure humaine, non proposées ou mentionnées ci-dessus - AA - figure féminine
31AA2391|figure se baissant - AA - figure féminine
31AA24|attitudes de la tête - AA - figure féminine
31AA241|tête en position normale verticale - AA - figure féminine
31AA242|tête tournée de côté - AA - figure féminine
31AA2421|tête tournée vers la gauche - AA - figure féminine
31AA2422|tête tournée vers la droite - AA - figure féminine
31AA243|tête penchée vers l'arrière - AA - figure féminine
31AA244|tête penchée vers l'avant; saluant - AA - figure féminine
31AA245|tête inclinée vers la gauche - AA - figure féminine
31AA246|tête inclinée vers la droite - AA - figure féminine
31AA247|regarder par-dessus l'épaule - AA - figure féminine
31AA249|autres positions de la tête, non proposées ou mentionnées ci-dessus - AA - figure féminine
31AA25|positions et gestes des bras et des mains - AA - deux bras ou mains
31AA251|positions des bras et des mains en général - AA - deux bras ou mains
31AA2511|bras levé verticalement - AA - deux bras ou mains
31AA25111|bras levé, avec doigts rapprochés - AA - deux bras ou mains
31AA25112|bras levé, avec doigts écartés - AA - deux bras ou mains
31AA25113|bras levé, avec poing serré - AA - deux bras ou mains
31AA2512|bras tendus devant le corps - AA - deux bras ou mains
31AA2513|bras tendus de côté - AA - deux bras ou mains
31AA2514|bras tenu par derrière - AA - deux bras ou mains
31AA2515|bras tenu vers le bas - AA - deux bras ou mains
31AA2516|bras ou main tenue devant le corps - AA - deux bras ou mains
31AA25161|bras ou main tenue devant la poitrine - AA - deux bras ou mains
31AA251611|main tenant la poitrine - AA - deux bras ou mains
31AA25162|main sur le coeur - AA - deux bras ou mains
31AA25163|main frappant la poitrine - AA - deux bras ou mains
31AA25164|main découvrant la poitrine - AA - deux bras ou mains
31AA2517|bras ou main pliée derrière le corps - AA - deux bras ou mains
31AA25171|bras plié derrière le dos - AA - deux bras ou mains
31AA25172|main derrière la tête - AA - deux bras ou mains
31AA2518|main sur la hanche - AA - deux bras ou mains
31AA2519|main invisible - AA - deux bras ou mains
31AA25191|main dans la poche - AA - deux bras ou mains
31AA25192|main dans la manche - AA - deux bras ou mains
31AA25193|main sur la poitrine (ou l'estomac), glissée dans une ouverture du vêtement - AA - deux bras ou mains
31AA253|positions et gestes des bras et des mains par rapport à la tête - AA - deux bras ou mains
31AA2531|main(s) pliée(s) vers la tête - AA - deux bras ou mains
31AA25311|'caput manui innixum', tête tenue dans la (les) main(s) - AA - deux bras ou mains
31AA25312|tête tenue dans la (les) main(s), avec les coudes reposant sur une élévation ou sur les genoux - AA - deux bras ou mains
31AA25313|se couvrir la tête, se voiler la face - AA - deux bras ou mains
31AA25314|mains derrière la tête - AA - deux bras ou mains
31AA2532|main touchant la barbe - AA - deux bras ou mains
31AA2533|main dirigée vers le front - AA - deux bras ou mains
31AA25331|pointer avec l'index vers le front - AA - deux bras ou mains
31AA25332|'cornuto' : l'index levé et l'auriculaire courbé tenus au-dessus du front - AA - deux bras ou mains
31AA2534|main(s) dirigée(s) vers un ou les yeux - AA - deux bras ou mains
31AA25341|regarder avec la main en visière - AA - deux bras ou mains
31AA25342|jeter un coup d'oeil à travers les doigts - AA - deux bras ou mains
31AA25343|se frotter les yeux - AA - deux bras ou mains
31AA25344|essuyer ses larmes - AA - deux bras ou mains
31AA2535|main(s) dirigée(s) vers le nez - AA - deux bras ou mains
31AA25351|tenir son nez - AA - deux bras ou mains
31AA2536|main(s) dirigée(s) vers la bouche - AA - deux bras ou mains
31AA25361|siffler sur les doigts - AA - deux bras ou mains
31AA2537|main(s) dirigée(s) vers une ou les deux oreilles - AA - deux bras ou mains
31AA25371|mettre la main en cornet autour de l'oreille - AA - deux bras ou mains
31AA25372|se gratter l'oreille - AA - deux bras ou mains
31AA254|positions et gestes du (des) bras et de la (des) main(s) en relation avec une autre personne - AA - deux bras ou mains
31AA2541|tenir quelqu'un par le bras - AA - deux bras ou mains
31AA25411|se promener bras dessus, bras dessous - AA - deux bras ou mains
31AA2542|imposition des mains - AA - deux bras ou mains
31AA2543|saisir quelqu'un par la main ou le poignet; mains serrées - AA - deux bras ou mains
31AA25431|trois ou plusieurs mains serrées, symbolisant 'l'Unité fait la Force' - AA - deux bras ou mains
31AA25432|mener quelqu'un par la main ou le poignet - AA - deux bras ou mains
31AA25433|'immixtio manuum', placer des mains jointes entre les mains d'une autre personne - AA - deux bras ou mains
31AA2544|saisir quelqu'un par la tête - AA - deux bras ou mains
31AA25441|saisir quelqu'un par les cheveux - AA - deux bras ou mains
31AA25442|saisir quelqu'un par le cou - AA - deux bras ou mains
31AA25443|saisir quelqu'un à la gorge - AA - deux bras ou mains
31AA2545|saisir quelqu'un par les épaules - AA - deux bras ou mains
31AA2546|saisir quelqu'un par les jambes - AA - deux bras ou mains
31AA25461|saisir quelqu'un par les pieds - AA - deux bras ou mains
31AA2549|saisir quelqu'un par une autre partie du corps - AA - deux bras ou mains
31AA255|positions et gestes des mains et des doigts - AA - deux bras ou mains
31AA2551|positions et gestes des mains - AA - deux bras ou mains
31AA25511|doigts fermés - AA - deux bras ou mains
31AA25512|doigts écartés - AA - deux bras ou mains
31AA25513|main fermée, poing - AA - deux bras ou mains
31AA2552|positions et gestes de la paume, du creux de la main - AA - deux bras ou mains
31AA25521|la paume de la main tournée vers le haut - AA - deux bras ou mains
31AA25522|la paume de la main tournée vers le bas - AA - deux bras ou mains
31AA2553|positions et gestes du pouce - AA - deux bras ou mains
31AA25531|le pouce levé - AA - deux bras ou mains
31AA25532|le pouce baissé - AA - deux bras ou mains
31AA2554|positions et gestes du pouce et des autres doigts - AA - deux bras ou mains
31AA25541|se frotter le bout de l'index avec le pouce - AA - deux bras ou mains
31AA25542|le pouce entre l'index et le médius - AA - deux bras ou mains
31AA25543|faire claquer ses doigts - AA - deux bras ou mains
31AA2555|positions et gestes de l'index - AA - deux bras ou mains
31AA25551|l'index levé - AA - deux bras ou mains
31AA25552|l'index pointé en avant, indiquer - AA - deux bras ou mains
31AA25553|courber le doigt vers une personne, faire signe - AA - deux bras ou mains
31AA2556|positions et gestes de l'index et du médius - AA - deux bras ou mains
31AA25561|l'index et le médius levés, l'un contre l'autre - AA - deux bras ou mains
31AA25562|l'index et le médius levés, écartés; le V de la victoire - AA - deux bras ou mains
31AA2559|positions et gestes des autres doigts - AA - deux bras ou mains
31AA256|langage gestuel - AA - deux bras ou mains
31AA259|encore d'autres positions et gestes du (des) bras et de la (des) main(s) non proposés ou mentionnés dans 31 A 25 1 jusqu'à 31 A 25 6 - AA - deux bras ou mains
31AA26|positions des jambes - AA - figure féminine
31AA261|les deux jambes dans la même position - AA - figure féminine
31AA2611|les deux jambes verticales - AA - figure féminine
31AA26111|debout, ou prenant appui, avec les deux jambes verticales, l'une à côté de l'autre, les pieds plat sur le sol - AA - figure féminine
31AA26112|debout, ou prenant appui, avec les deux jambes verticales, l'une à côté de l'autre, haussé sur la pointe des pieds - AA - figure féminine
31AA26113|assis ou couché avec les deux jambes verticales, l'une à côté de l'autre - AA - figure féminine
31AA26114|debout, prenant appui, assis ou couché avec les jambes écartées - AA - figure féminine
31AA26115|couché avec les jambes levées, étendues - AA - figure féminine
31AA2612|les deux jambes repliées - AA - figure féminine
31AA26121|debout avec les jambes pliées, l'une à côté de l'autre - AA - figure féminine
31AA26122|assis avec les jambes pliées l'une à côté de l'autre - AA - figure féminine
31AA26123|accroupi avec les jambes l'une à côté de l'autre - AA - figure féminine
31AA26124|les deux jambes pliées, l'une à côté de l'autre, les genoux par terre; à genoux - AA - figure féminine
31AA26125|les deux jambes pliées, l'une à côté de l'autre, les genoux ramenés contre la poitrine - AA - figure féminine
31AA26126|debout avec les jambes pliées, écartées - AA - figure féminine
31AA26127|assis avec les jambes pliées, écartées - AA - figure féminine
31AA26128|assis ou couché avec les jambes pliées relevées ou rehaussées - AA - figure féminine
31AA26129|assis avec les jambes croisées en tailleur - AA - figure féminine
31AA261291|assis dans l'attitude de Bouddha, la position du 'lotus' - AA - figure féminine
31AA262|les jambes dans des positions divergentes - AA - figure féminine
31AA2621|une jambe devant l'autre - AA - figure féminine
31AA26211|une jambe devant l'autre, position de la marche - AA - figure féminine
31AA26212|une jambe devant l'autre, un genou plié; qui allonge une botte - AA - figure féminine
31AA26213|les jambes pliées avec les genoux par terre, l'un devant l'autre - AA - figure féminine
31AA2622|jambes pliées vers l'avant ou l'arrière, avec un genou ou un pied posé sur une élévation - AA - figure féminine
31AA2623|debout sur une jambe, l'autre jambe à l'avant - AA - figure féminine
31AA26231|debout sur une jambe, l'autre jambe droite, à l'avant - AA - figure féminine
31AA262311|debout sur une jambe, l'autre jambe en extension (presque) horizontale; pas de l'oie, 'Hahnentritt' - AA - figure féminine
31AA26232|debout sur une jambe, l'autre jambe fléchie, à l'avant - AA - figure féminine
31AA262321|debout sur une jambe, l'autre jambe pliée et relevée, à l'avant - AA - figure féminine
31AA262322|debout sur une jambe, l'autre jambe à l'avant, tenue par la (les) main(s) - AA - figure féminine
31AA2624|debout sur une jambe, l'autre jambe tenue sur le côté - AA - figure féminine
31AA26241|debout sur une jambe, l'autre jambe tenue droite sur le côté - AA - figure féminine
31AA26242|debout sur une jambe, l'autre jambe tenue courbée sur le côté - AA - figure féminine
31AA2625|debout sur un pied, l'autre jambe à l'arrière - AA - figure féminine
31AA26251|debout sur une jambe, l'autre jambe tenue droite à l'arrière - AA - figure féminine
31AA26252|debout sur une jambe, l'autre jambe tenue courbée à l'arrière - AA - figure féminine
31AA262521|debout sur une jambe, l'autre jambe tenue courbée et ramassée à l'arrière - AA - figure féminine
31AA262522|debout sur une jambe, l'autre jambe tenue à l'arrière par la (les) main(s) - AA - figure féminine
31AA2626|assis ou couché avec une jambe tendue à l'avant et l'autre ramassée - AA - figure féminine
31AA2627|debout, prenant appui, assis ou couché avec les jambes croisées - AA - figure féminine
31AA2628|assis avec le côté d'un pied reposant sur le genou de l'autre jambe - AA - figure féminine
31AA27|mouvements du corps humain - AA - figure féminine
31AA271|mouvement du corps humain vers l'avant - AA - figure féminine
31AA2711|marcher - AA - figure féminine
31AA27111|arpenter, aller à grandes enjambées - AA - figure féminine
31AA27112|courir - AA - figure féminine
31AA2712|ramper, marcher à quatre pattes - AA - figure féminine
31AA27121|marcher sur ses genoux - AA - figure féminine
31AA2713|chanceler, tituber, vaciller - AA - figure féminine
31AA2714|sautiller - AA - figure féminine
31AA2715|rouler - AA - figure féminine
31AA2716|culbuter (avec les mains touchant la terre) - AA - figure féminine
31AA2717|marcher sur les mains - AA - figure féminine
31AA2719|mouvement vers l'arrière - AA - figure féminine
31AA272|mouvement vers le haut ou le bas - AA - figure féminine
31AA2721|sautiller - AA - figure féminine
