2|Nature
31A729|'virago', man-woman
31A73|hermaphrodite, androgyne
31A731|rebis, božský hermafrodit, smíření ducha a hmoty ~ alchymie
31A74|transgender, transsexual
31A8|tělo je považováno za stroj
31A9|způsoby předstírající vyléčení nebo zlepšení částí těla
31AA|(nahá) lidská postava; "Corpo humano" (Ripa) - AA - ženská lidská postava
31AA1|kánon, proporce - AA - ženská lidská postava
31AA11|stojící postava (kánon, proporce) - AA - ženská lidská postava
31AA12|postava v kruhu nebo čtverci, nohy od sebe a ruce zvednuté nebo natažené do stran - AA - ženská lidská postava
31AA13|jiné systémy nebo kánony - AA - ženská postava
31AA14|lidská postava ideálních proporcí, např. akademický akt - AA - ženská lidská postava
31AA140|alegorické zobrazení lidské postavy ideálních proporcí - AA - ženská lidská postava ideálních proporcí; "Bellezza feminile" (Ripa)
31AA141|akt se zakrytými genitáliemi - AA - ženská postava
31AA19|"homo Platonis", "animal bipes implume" - AA - ženská lidská postava
31AA2|anatomie (nelékařská) - AA - ženská lidská postava
31AA21|(lidská) kostra - AA - ženská lidská postava
31AA211|(lidská) lebka - AA - ženská lidská postava
31AA2111|čelist (lidská) - AA - ženská lidská postava
31AA2112|zuby - AA - ženská lidská postava
31AA21121|přední zuby - AA - ženská postava
31AA21122|zadní zuby, stoličky - AA - ženská postava
31AA212|hrudník - AA - ženská lidská postava
31AA2121|žebra - AA - ženská lidská postava
31AA2122|páteř - AA - ženská lidská postava
31AA2123|klíční kost, klíční kost - AA - ženská lidská postava
31AA2124|lopatka, lopatka - AA - ženská lidská postava
31AA213|pánev - AA - ženská lidská postava
31AA214|kosti paží - AA - ženská lidská postava
31AA2141|pažní kost, kost horní části paže - AA - ženská lidská postava
31AA2142|vřetenní a loketní kost, kosti dolní části paže - AA - ženská postava
31AA2143|carpus a metacarpus, části ruky - AA - ženská postava
31AA2144|články prstů - AA - ženská lidská postava
31AA215|kosti nohou - AA - ženská lidská postava
31AA2151|stehenní kost, kost horní končetiny - AA - ženská lidská postava
31AA2152|holenní a lýtková kost, kosti dolní končetiny - AA - ženská lidská postava
31AA2153|tarsus a metatarsus, části chodidla - AA - ženská lidská postava
31AA2154|články prstů na nohou - AA - ženská lidská postava
31AA216|kosti obecně (lidské tělo) - AA - ženská lidská postava
31AA22|části lidského těla (kromě kostry) - AA - ženská lidská postava
31AA221|hlava (lidská) - AA - ženská lidská postava
31AA2211|obličej - AA - maska (odlitek z obličeje)
31AA22111|části obličeje - AA - maska (odlitek z obličeje)
31AA22111(...)|části obličeje (s NAME) - AA - maska (odlitek z obličeje)
31AA22111(LIPS)|části obličeje: rty - AA - maska (odlitek z obličeje)
31AA22111(NOSE)|části obličeje: nos - AA - maska (odlitek z obličeje)
31AA2212|oči - AA - ženská lidská postava
31AA22121|"imago omnia videntis" - AA - ženská lidská postava
31AA2213|uši - AA - ženská lidská postava
31AA2214|ústa - AA - ženská lidská postava
31AA22141|jazyk - AA - ženská lidská postava
31AA2215|hlava (vnitřní) - AA - ženská lidská postava
31AA22151|mozky - AA - ženská lidská postava
31AA22152|nosní dutina - AA - ženská postava
31AA22153|dutina ústní a krční - AA - ženská lidská postava
31AA222|hrudník, poprsí - AA - ženská lidská postava
31AA2221|srdce - AA - ženská postava
31AA22210|symbolika srdce - AA - ženská postava
31AA222101|profánní symbolika srdce ~ láska - AA - ženská postava
31AA22211|části srdce - AA - ženská postava
31AA2222|plíce, průdušky - AA - ženská postava
31AA22221|dýchání, respirace - AA - ženská lidská postava
31AA22222|lapání po dechu - AA - ženská postava
31AA22229|dusící - AA - ženská postava
31AA2223|prsa - AA - ženská postava
31AA22231|bradavky - AA - ženská postava
31AA22232|prsa dávající mléko - AA - ženská postava
31AA2224|rameno - AA - ženská lidská postava
31AA2225|zpět - AA - ženská postava
31AA2226|trup - AA - ženská lidská postava
31AA223|břicho, břicho (člověk) - AA - ženská lidská postava
31AA2231|vnější aspekty ~ břicho - AA - ženská postava
31AA22311|pupek - AA - ženská postava
31AA22312|bok - AA - ženská lidská postava
31AA2232|žlázy - AA - ženská postava
31AA22321|játra (anatomie člověka) - AA - ženská postava
31AA22322|žlučník - AA - ženská postava
31AA22323|slezina - AA - ženská postava
31AA2233|břicho - AA - ženská postava
31AA22331|jícen - AA - ženská postava
31AA2234|střeva - AA - ženská postava
31AA2235|močový měchýř - AA - ženská postava
31AA2236|pohlavní orgány (lidské) - AA - ženská postava
31AA22361|mužské pohlavní orgány - AA - ženská postava
31AA223611|varlata - AA - ženská postava
31AA223612|penis, falus - AA - ženská lidská postava
31AA2236121|obraz falus, "phallos" - AA - ženská postava
31AA223613|spermie - AA - ženská postava
31AA22362|ženské pohlavní orgány - AA - ženská postava
31AA223621|děloha, uterus - AA - ženská lidská postava
31AA2236211|děloha s plodem - AA - ženská lidská postava
31AA223622|vaječníky - AA - ženská postava
31AA223623|menstruace - AA - ženská postava
31AA2237|hýždě, "partes posteriores" - AA - ženská postava
31AA22371|řitní otvor - AA - ženská lidská postava
31AA224|paže - AA - ženská lidská postava
31AA2241|horní část paže - AA - ženská lidská postava
31AA2242|loket - AA - ženská lidská postava
31AA2243|dolní část paže - AA - ženská lidská postava
31AA2244|zápěstí - AA - ženská lidská postava
31AA2245|ruka - AA - ženská lidská postava
31AA22451|otisk ruky - AA - ženská postava
31AA2246|prsty - AA - ženská lidská postava
31AA22461|palec - AA - ženská lidská postava
31AA22462|ukazováček, ukazováček - AA - ženská postava
31AA22463|prostředníček, druhý prst - AA - ženská postava
31AA22464|prsteníček - AA - ženská postava
31AA22465|malíček - AA - ženská lidská postava
31AA2247|nehty (prsty) - AA - ženská lidská postava
31AA225|nohy - AA - ženská lidská postava
31AA2251|horní část nohy - AA - ženská postava
31AA2252|koleno - AA - ženská lidská postava
31AA2253|dolní část nohy - AA - ženská postava
31AA2254|kotník - AA - ženská lidská postava
31AA2255|noha - AA - ženská lidská postava
31AA22551|pata - AA - ženská lidská postava
31AA22552|otisk nohy, stopa - AA - ženská postava
31AA2256|prsty - AA - ženská lidská postava
31AA2257|nehty (prsty na nohou) - AA - ženská postava
31AA226|ostatní anatomické detaily - AA - ženská postava
31AA2261|krevní oběh - AA - ženská postava
31AA22611|krev - AA - ženská postava
31AA22612|tepny - AA - ženská postava
31AA22613|žíly - AA - ženská lidská postava
31AA2262|kůže (lidská) - AA - ženská lidská postava
31AA22621|vlasy - AA - ženská postava
31AA22622|ochlupení - AA - ženská postava
31AA22623|pubické ochlupení - AA - ženská postava
31AA22624|barva pleti - AA - ženská postava
31AA22624(...)|barva pleti (s číslem FITZPATRICK) - AA - ženská postava
31AA2263|svaly - AA - ženská lidská postava
31AA2264|šlachy, šlachy - AA - ženská lidská postava
31AA2265|nervy - AA - ženská lidská postava
31AA23|postoje lidské postavy - AA - ženská lidská postava
31AA231|stojící postava - AA - ženská lidská postava
31AA2311|"contrapposto", "Standbein und Spielbein" - AA - ženská postava
31AA2312|"figura serpentinata" - AA - ženská lidská postava
31AA2313|stoj na jedné noze - AA - ženská postava
31AA2319|stojící na hlavě nebo na rukou - AA - ženská postava
31AA232|nakloněná postava - AA - ženská lidská postava
31AA2321|předklon - AA - ženská postava
31AA2322|skloněný dozadu - AA - ženská postava
31AA2323|nakloněný na stranu - AA - ženská postava
31AA233|klečící postava - AA - ženská lidská postava
31AA2331|klečící na obou kolenou - AA - ženská lidská postava
31AA234|dřepící, krčící se postava - AA - ženská lidská postava
31AA2341|schoulená postava - AA - ženská lidská postava
31AA235|sedící postava - AA - ženská lidská postava
31AA2351|sedící na zemi - AA - ženská postava
31AA2352|sedící na vyvýšenině - AA - ženská postava
31AA2353|sedící s rukama nebo lokty na kolenou - AA - ženská postava
31AA23531|vsedě s rukou (rukama) položenou na stehně nebo koleni - AA - ženská postava
31AA2354|sedí někomu na klíně - AA - ženská postava
31AA236|ležící postava - AA - ženská lidská postava
31AA2361|ležící na zádech se zdviženou horní částí těla - AA - ženská postava
31AA2362|ležící obličejem dolů - AA - ženská postava
31AA2363|ležící na jednom boku, natažená - AA - ženská postava
31AA2364|ležící na jednom boku, se zdviženou horní částí těla a opírající se o ruku - AA - ženská lidská postava
31AA2365|ležící na zádech s rukama pod hlavou - AA - ženská postava
31AA2366|ležící obličejem dolů s rukama pod hlavou - AA - ženská postava
31AA237|visící postava (za ruce, nohy atd.) - AA - ženská lidská postava
31AA2371|visící za ruce - AA - ženská postava
31AA23711|visící za jednu ruku - AA - ženská postava
31AA2372|visící za nohy - AA - ženská postava
31AA23721|visící za jednu nohu - AA - ženská postava
31AA2373|zavěšení za jiné části těla - AA - ženská lidská postava
31AA23731|visící za vlasy - AA - ženská lidská postava
31AA23732|visící za zuby - AA - ženská postava
31AA239|další postoje lidské postavy, které nejsou uvedeny výše - AA - ženská lidská postava
31AA2391|ohýbání postavy - AA - ženská lidská postava
31AA24|pozice hlavy - AA - ženská lidská postava
31AA241|hlava v normální vzpřímené poloze - AA - ženská postava
31AA242|hlava otočená na stranu - AA - ženská lidská postava
31AA2421|hlava otočená doleva - AA - ženská postava
31AA2422|hlava otočená doprava - AA - ženská postava
31AA243|hlava ohnutá dozadu - AA - ženská postava
31AA244|hlava skloněná dopředu; úklon - AA - ženská postava
31AA245|hlava skloněná doleva - AA - ženská postava
31AA246|hlava skloněná doprava - AA - ženská postava
31AA247|pohled přes rameno - AA - ženská postava
31AA249|jiné polohy hlavy, které nejsou uvedeny výše - AA - ženská lidská postava
31AA25|postoje a gesta paží a rukou - AA - obě paže nebo ruce
31AA251|postoje a gesta paží a rukou obecně - AA - obě paže nebo ruce
31AA2511|paže zvednutá vzhůru - AA - obě paže nebo ruce
31AA25111|paže zvednuté, se zavřenými prsty - AA - obě paže nebo ruce
31AA25112|zvednutá paže s roztaženými prsty - AA - obě paže nebo ruce
31AA25113|zvednutá paže s pěstí - AA - obě paže nebo ruce
31AA2512|paže natažená dopředu - AA - obě paže nebo ruce
31AA2513|paže natažená do strany - AA - obě paže nebo ruce
31AA2514|paže držená dozadu - AA - obě paže nebo ruce
31AA2515|paže držená směrem dolů - AA - obě paže nebo ruce
31AA2516|paže nebo ruka držená před tělem - AA - obě paže nebo ruce
31AA25161|paže nebo ruka držená před hrudníkem - AA - obě paže nebo ruce
31AA251611|ruka držící prs - AA - obě paže nebo ruce
31AA25162|ruka na srdci - AA - obě paže nebo ruce
31AA25163|úder ruky do hrudníku - AA - obě paže nebo ruce
31AA25164|ruka odkrývající hrudník - AA - obě paže nebo ruce
31AA2517|paže nebo ruka ohnutá za tělem - AA - obě paže nebo ruce
31AA25171|paže ohnutá za zády - AA - obě paže nebo ruce
31AA25172|ruka za hlavou - AA - obě paže nebo ruce
31AA2518|ruka na boku - AA - obě paže nebo ruce
31AA2519|ruka není vidět - AA - obě paže nebo ruce
31AA25191|ruka v kapse - AA - obě paže nebo ruce
31AA25192|ruka v rukávu - AA - obě paže nebo ruce
31AA25193|ruka na prsou (nebo na břiše), vsunutá do otvoru hábitu - AA - obě paže nebo ruce
31AA253|postoje a gesta paží a rukou ve vztahu k hlavě - AA - obě paže nebo ruce
31AA2531|ruka(y) ohnutá(é) k hlavě - AA - obě paže nebo ruce
31AA25311|"caput manui innixum", hlava držená v rukou - AA - obě paže nebo ruce
31AA25312|hlava držená v rukou, s lokty opřenými o vyvýšeninu nebo o kolena - AA - obě paže nebo ruce
31AA25313|zakrytí hlavy, přetažení závěsu přes obličej - AA - obě paže nebo ruce
31AA25314|ruka(y) za hlavou - AA - obě paže nebo ruce
31AA2532|ruka dotýkající se vousů - AA - obě paže nebo ruce
31AA2533|ruka směrem k čelu - AA - obě paže nebo ruce
31AA25331|ukazováčkem na čelo - AA - obě paže nebo ruce
31AA25332|"cornuto", tj. zdvižený ukazováček a malíček ohnutý nad čelem - AA - obě paže nebo ruce
31AA2534|ruka (ruce) směrem k oku (očím) - AA - obě paže nebo ruce
31AA25341|pohled rukou nad oči - AA - obě paže nebo ruce
31AA25342|nahlížení mezi prsty - AA - obě paže nebo ruce
31AA25343|tření očí - AA - obě paže nebo ruce
31AA25344|utírání slz - AA - obě paže nebo ruce
31AA2535|ruka(y) směrem k nosu - AA - obě paže nebo ruce
31AA25351|držení se za nos - AA - obě paže nebo ruce
31AA2536|ruka (ruce) směrem k ústům - AA - obě paže nebo ruce
31AA25361|pískání prsty - AA - obě paže nebo ruce
31AA2537|ruka (ruce) směrem k uchu (uším) - AA - obě paže nebo ruce
31AA25371|přiložení k uchu - AA - obě paže nebo ruce
31AA25372|škrábání za uchem - AA - obě paže nebo ruce
31AA25373|zakrytí ucha - AA - obě paže nebo ruce
31AA254|postoje a gesta paží a rukou ve vztahu k jiné osobě - AA - obě paže nebo ruce
31AA2541|uchopení někoho za paži - AA - obě paže nebo ruce
31AA25411|chůze paže v paži - AA - obě paže nebo ruce
31AA2542|přiložení rukou - AA - obě paže nebo ruce
31AA2543|uchopení někoho za ruku nebo zápěstí; sepnuté ruce - AA - obě paže nebo ruce
31AA25431|tři nebo více sepnutých rukou, což znamená "V jednotě je síla" - AA - obě paže nebo ruce
31AA25432|vedení někoho za ruku nebo zápěstí - AA - obě paže nebo ruce
31AA25433|"immixtio manuum", vložení sepnutých rukou mezi ruce jiné osoby - AA - obě paže nebo ruce
31AA2544|uchopení osoby za hlavu - AA - oběma rukama nebo pažemi
31AA25441|uchopení někoho za vlasy - AA - oběma rukama nebo paží
31AA25442|uchopení někoho za krk - AA - oběma rukama nebo dlaněmi
31AA25443|držení pod krkem - AA - oběma rukama nebo pažemi
31AA2545|uchopení někoho za rameno - AA - oběma rukama nebo paží
31AA2546|uchopení někoho za nohy - AA - obě ruce nebo dlaně
31AA25461|uchopení někoho za nohy - AA - oběma rukama nebo pažemi
31AA2549|uchopení někoho za jiné části těla - AA - obě paže nebo ruce
31AA255|postoje a gesta rukou a prstů - AA - obě paže nebo ruce
31AA2551|postoje a gesta rukou - AA - obě paže nebo ruce
31AA25511|zavřené prsty - AA - obě paže nebo ruce
31AA25512|roztažené prsty - AA - obě paže nebo ruce
31AA25513|ruka sevřená v pěst - AA - obě paže nebo ruce
31AA2552|postoje a gesta dlaní - AA - obě paže nebo ruce
31AA25521|dlaň otočená vzhůru - AA - obě paže nebo ruce
31AA25522|dlaň otočená dolů - AA - obě paže nebo ruce
31AA2553|držení a gesta palce - AA - obě paže nebo ruce
31AA25531|palec otočený nahoru - AA - obě paže nebo ruce
31AA25532|palec otočený dolů - AA - obě paže nebo ruce
31AA2554|držení a gesta palce a ostatních prstů - AA - obě paže nebo ruce
31AA25541|hlazení palcem přes vrchol ukazováčku - AA - obě paže nebo ruce
31AA25542|palec mezi ukazováčkem a prostředníčkem - AA - obě paže nebo ruce
31AA25543|lusknutí prstů - AA - obě paže nebo ruce
31AA2555|postoje a gesta ukazováčku - AA - obě paže nebo ruce
31AA25551|ukazováčkem nahoru - AA - obě paže nebo ruce
31AA25552|ukazováček dopředu, ukazující - AA - obě paže nebo ruce
31AA25553|ukazování prstem na osobu, pokynování - AA - obě ruce nebo paže
31AA2556|postoje a gesta ukazováčku a prostředníčku - AA - obě paže nebo ruce
31AA25561|ukazováček a prostředníček zdvižený, zavřený - AA - obě paže nebo ruce
31AA25562|vztyčený ukazováček a prostředníček, roztažený; znak V - AA - obě paže nebo ruce
31AA2559|postoje a gesta ostatních prstů - AA - obě paže nebo ruce
31AA256|jazyk gest - AA - obě paže nebo ruce
31AA259|ještě další postoje a gesta paží a rukou neuvedené nebo neurčené pod 31 A 25 1 až 31 A 25 6 - AA - obě paže nebo ruce
31AA26|pozice nohou - AA - ženská postava
31AA261|nohy ve stejné poloze - AA - ženská postava
